0.34794,-0.94325,-2.3659,-3.0798,1.9186,-1.1166,-0.22921,-1.0094,-0.3748,-2.6197,1.7076,-0.64418,-0.18876,-1.467,-1.6323,0.68487,0.73491,0.25612,0.32322,-0.55212,-0.01601,-2.2566,-0.40463,-2.1507,2.0328,0.88794,1.9445,-2.3936,1.3878,-0.61684,0.007387,-0.66843,-0.030918
0.34794,0.72062,0.12083,0.76738,0.013196,0.91323,0.20428,0.93513,-0.18389,0.83961,0.074916,0.85042,0.30203,0.83981,0.46316,0.7659,0.54518,0.76193,0.68451,0.81537,0.59572,0.63901,0.85955,0.63237,0.82158,0.27679,0.90359,0.43272,0.96111,0.37691,0.92318,0.36956,1.056
0.34794,-1.2551,-0.90754,-1.1562,-0.25149,-1.1166,-0.22921,-1.0094,-0.3748,-0.84505,-0.31333,-0.64418,-0.18876,-0.33889,-1.3551,-0.24889,1.6743,1.0229,-0.76847,-0.55212,-0.01601,-0.46234,-1.7871,-0.8685,-0.18778,0.88794,-1.2675,-2.3936,0.4261,-0.61684,0.007387,1.2448,-0.61366
0.34794,0.72062,0.28008,0.75492,0.10297,0.80394,0.41116,0.80018,0.092497,0.77711,0.43658,0.70991,0.75894,0.71374,0.91873,0.65173,0.9798,0.46549,1.1439,0.37524,1.1047,0.3203,1.3359,0.15036,1.2263,-0.21013,1.3833,-0.037516,1.554,-0.023279,1.3089,-0.24558,1.6492
0.34794,-0.006393,2.1648,-0.75547,-2.4216,0.91323,1.6911,0.7205,0.26426,-2.032,1.7076,-0.73935,0.99886,-0.50031,-0.045143,-1.4519,-2.0058,-0.34626,-0.017079,-0.016309,-0.86246,-2.2566,2.0047,0.71411,-1.8266,0.88794,0.014795,1.0793,2.0235,-0.25613,-1.9398,1.2448,2.1043
0.34794,0.72062,-1.0397,0.76738,1.4006,0.65057,0.12783,0.9627,-0.57992,0.82034,0.65652,0.40779,-0.5137,1.0046,-0.13601,0.96143,-1.0018,0.70395,-0.42565,0.89198,-0.38452,1.0559,-0.12459,0.93317,0.34999,0.7502,-0.0053677,1.0793,-0.4842,0.15256,0.39387,0.31465,-0.14626
0.34794,0.41488,0.13956,0.76738,0.59767,0.91323,-2.1495,0.31067,-0.20069,0.92958,0.2331,0.96305,1.0358,1.0046,0.61945,1,0.061069,0.35903,-0.78259,1.0877,1.2094,0.87587,0.61286,0.88892,-0.51553,0.88794,0.41627,-0.0028394,0.016609,1.133,0.44479,1.2448,0.76784
0.34794,0.72062,0.53482,0.76738,-0.19774,0.91323,-0.080116,0.9627,-0.28557,0.90761,0.35896,0.96305,-0.077846,1.0046,-0.059542,0.93128,-0.48789,0.77335,-0.12071,1.0877,0.06408,1.0548,0.62785,1.0439,-0.62808,0.81847,0.086901,0.84917,0.5148,1.0381,-0.42139,0.86898,-0.18741
-2.8659,0.72062,-2.3659,0.76738,-2.4216,0.91323,-2.1495,0.9627,-2.4415,0.92958,1.7076,0.96305,1.832,1.0046,-2.3368,1,2.0203,1.0229,1.9728,1.0877,1.9139,1.0559,-1.7871,1.0439,-1.8266,0.88794,-1.6917,1.0793,1.3468,-0.61684,0.007387,1.2448,-2.1661
0.34794,0.72062,1.435,0.40784,1.5284,-0.24339,1.6911,-0.6028,1.2898,-1.6236,1.7076,-1.9161,1.3691,-2.059,0.72332,-1.2498,-1.173,-2.1372,-0.77868,-1.7505,-1.4893,-1.2243,-1.7395,0.030297,-1.8266,-0.23995,-1.5698,-0.20962,-1.9137,1.0205,-0.67843,1.2222,0.042661
0.34794,0.72062,2.1648,0.76738,-2.4216,0.91323,-2.1495,0.9627,1.692,0.92958,1.7076,0.96305,1.832,1.0046,-2.3368,1,2.0203,1.0229,1.9728,1.0877,1.9139,1.0559,2.0047,1.0439,2.1066,0.88794,1.0355,-0.65715,0.054938,1.133,-1.9398,1.2448,-2.1661
0.34794,0.72062,-0.020574,0.76738,0.14522,0.91323,0.28866,0.9627,0.1433,0.92958,0.26826,0.96305,0.5921,1.0046,0.53583,1,1.3299,1.0229,1.0836,1.0877,1.1664,1.0559,1.2361,0.86402,1.4837,0.68457,1.4241,0.82944,1.3768,0.68484,1.6744,0.69943,1.5884
-2.8659,0.72062,-2.3659,0.76738,1.9186,-3.1464,-2.1495,0.9627,-2.4415,-0.84505,-0.31333,-0.64418,-0.18876,-2.059,2.0265,1,-2.0058,1.0229,-1.8802,-1.782,1.9139,1.0559,-1.7871,1.0439,-1.8266,0.88794,-1.6917,-2.3936,-1.9137,-0.61684,0.007387,1.2448,-2.1661
0.34794,0.642,0.094755,0.70506,0.16688,0.83256,0.29794,0.92412,0.34964,0.803,0.62199,0.7423,0.87246,0.74145,1.1275,0.56709,1.3976,0.52795,1.4553,0.34114,1.3121,0.20027,1.5534,0.017314,1.6088,-0.40223,1.6499,-0.22401,1.7491,-0.37613,1.6982,-0.49532,1.8115
0.34794,0.10669,0.78045,-1.1562,-0.25149,-1.7852,1.112,-1.0094,-0.3748,-0.84505,-0.31333,-0.64418,-0.18876,-0.2111,-0.68327,-0.27771,0.3987,0.1675,1.5523,-0.55212,-0.01601,-0.60036,0.10884,0.58431,0.67847,0.42669,1.2808,-0.65715,0.054938,-0.61684,0.007387,-0.66843,-0.030918
0.34794,0.72062,0.014335,0.76738,-0.016534,0.91323,0.14521,0.9627,0.21326,0.92958,0.39049,0.96305,0.58439,0.92152,0.78032,0.8241,1.0217,0.63818,1.1791,0.77029,1.1412,0.71767,1.2987,0.46727,1.3975,0.10176,1.3888,0.20305,1.4858,0.20605,1.4033,-0.029758,1.5757
-2.8659,0.72062,2.1648,-1.1562,-0.25149,0.91323,-2.1495,0.9627,-2.4415,0.92958,1.7076,0.96305,1.832,1.0046,-2.3368,1,2.0203,1.0229,1.9728,1.0877,-1.9459,-2.2566,-1.7871,1.0439,-1.8266,0.88794,-1.6917,1.0793,2.0235,-0.61684,0.007387,1.2448,-2.1661
0.34794,0.72062,-0.0081368,0.76738,0.0085306,0.91323,0.081094,0.9627,0.20226,0.90657,0.31092,0.84645,0.57182,0.86856,0.712,0.70781,0.93447,0.6815,0.95162,0.74989,1.0702,0.56451,1.2109,0.47478,1.3145,0.091803,1.2353,0.2797,1.2544,0.17604,1.2465,0.10534,1.307
-2.8659,0.72062,2.1648,0.76738,-2.4216,0.91323,1.6911,0.9627,1.692,0.92958,1.7076,0.96305,1.832,1.0046,2.0265,1,-2.0058,-2.1706,1.9728,-2.1919,1.9139,-2.2566,2.0047,1.0439,-1.8266,0.88794,1.9445,-2.3936,2.0235,-2.3667,-1.9398,-2.5817,2.1043
0.34794,0.72062,0.44697,0.76738,0.80296,0.91323,1.1721,0.9627,1.692,0.92958,1.7076,0.96305,1.832,1.0046,1.5275,1,2.0203,1.0229,1.9728,0.66902,1.9139,0.88444,2.0047,0.43244,2.1066,-0.30819,1.9445,-0.46929,2.0235,-0.92079,1.9545,-2.2255,2.1043
-2.8659,0.72062,2.1648,0.76738,-2.4216,0.91323,1.6911,-2.9816,1.692,-0.84505,-0.31333,0.96305,1.832,-0.52718,-0.15519,-0.61802,0.0072808,-2.1706,1.9728,-2.1919,1.9139,1.0559,2.0047,1.0439,-1.8266,0.88794,1.9445,1.0793,2.0235,1.133,-1.9398,-2.5817,2.1043
0.34794,0.72062,-0.25012,0.76738,1.1143,0.91323,-0.045685,0.9627,0.044341,0.92958,-2.3343,0.96305,-1.0083,1.0046,-0.501,1,0.10582,1.0229,-1.1392,1.0877,-0.52884,1.0559,-1.7871,1.0439,-1.0015,0.88794,-1.353,1.0793,-1.9137,1.133,-1.5222,1.2448,-1.0612
-2.8659,0.72062,-2.3659,0.76738,1.9186,0.91323,1.6911,0.9627,1.692,0.92958,1.7076,0.96305,-2.2095,1.0046,-2.3368,1,2.0203,1.0229,-1.8802,1.0877,1.9139,1.0559,2.0047,1.0439,-1.8266,0.88794,1.9445,1.0793,-1.9137,1.133,1.9545,1.2448,-2.1661
0.34794,0.56545,0.07627,0.62656,0.10117,0.7042,0.24353,0.64935,0.35264,0.55338,0.53943,0.49239,0.76063,0.55727,1.0769,0.36025,1.2997,0.24443,1.297,0.10222,1.2765,-0.033383,1.4045,-0.27523,1.6375,-0.68576,1.4697,-0.48882,1.4534,-0.56898,1.5081,-0.7454,1.4532
0.34794,0.081651,-0.49274,0.42752,0.22393,-0.16983,0.40184,-0.50072,0.8302,0.92958,-0.62039,-0.62715,0.71092,-0.51095,0.6928,-0.31575,0.83601,-0.40513,0.74662,-0.48119,0.57733,-0.60173,0.58159,-0.7343,0.52161,-1.1328,0.38971,-0.74014,0.25867,-0.69707,0.14493,-0.74521,0.067003
0.34794,0.21534,-0.1642,0.10721,-0.36386,0.51987,-0.17523,0.68556,-0.32282,0.28117,-0.13694,0.50657,-0.030338,0.59221,-0.04222,0.65297,-0.55256,0.47962,0.017791,0.73838,0.11817,-0.027039,-0.24454,0.44553,0.19528,0.1326,0.005759,0.27272,-0.3615,0.41598,-0.26624,0.40991,0.032263
0.34794,-0.5014,-0.24421,0.7186,-0.15757,0.91323,1.6911,-0.30299,-0.058604,0.12174,-0.049393,0.34534,-1.8476,0.35875,1.3264,0.4627,-0.20304,0.1709,-0.17655,0.52317,0.26946,0.77781,0.97188,0.12795,0.46287,-0.094053,0.39241,-0.093448,0.0035181,0.067659,0.27066,-0.010052,0.24143
0.34794,0.068571,0.0020572,0.32459,-0.48078,0.45363,-0.15674,0.29292,-0.46838,0.30009,-0.29045,0.42932,-0.4709,0.57686,-0.20458,0.62759,0.18199,0.41433,-0.10639,0.69166,-0.47482,0.62465,-0.17018,0.783,-0.15684,0.38206,0.020958,0.50266,0.099507,0.89528,0.080872,0.73224,-0.014797
0.34794,0.17265,-0.21378,0.56042,-0.17636,0.91323,1.1674,0.29935,-0.49692,0.010004,-0.65321,0.67068,0.0043977,0.34315,2.0265,0.19838,0.44649,0.49307,0.23893,1.0877,-0.59498,1.0333,-1.7871,0.30529,0.7836,0.054589,0.3932,0.076899,0.21601,0.2393,0.29251,1.2448,2.1043
0.34794,-0.13034,-0.13606,-0.37923,-0.25149,-0.33651,0.019298,-0.22058,-0.49636,0.1571,-0.028011,0.10587,-0.022357,0.27776,-0.27496,0.32109,0.038865,0.22765,0.046284,0.20026,0.11266,0.36092,0.26496,0.17617,0.1477,-0.10777,0.30895,0.14639,0.21705,0.1723,0.46553,0.1569,0.33751
0.34794,-0.44609,0.18224,-0.48295,0.019772,-0.64604,0.30761,-1.0811,0.54115,-0.76489,0.41813,-0.95102,0.49093,-0.73168,0.44088,-0.5739,0.82165,-1.1291,0.29147,-0.88054,0.081989,-0.90902,0.79826,-0.9269,0.04556,-1.2424,-0.0029133,-2.3936,-1.9137,-0.66786,-0.13795,-0.67849,-0.16574
0.34794,0.48564,-0.5988,0.76738,0.53784,0.55604,0.13961,0.66858,-0.25284,0.76202,-0.40007,0.72507,0.31642,0.66604,0.39725,0.50178,1.1736,0.56032,0.7987,0.64783,0.51616,1.0559,0.76995,0.29642,1.1634,0.30311,1.0943,0.74766,1.2082,0.13604,1.3884,0.33338,1.126
0.34794,0.41034,-0.29488,-1.7669,-1.9996,-1.2985,-1.3129,0.58105,-0.28022,0.7435,-0.32875,-0.94142,1.1038,-0.83383,-1.6401,0.76868,-0.22108,0.67128,-0.25674,-0.66623,0.96456,-1.1656,1.6433,0.67972,0.066878,0.32386,-0.33333,0.69527,-0.22281,-0.9905,-1.5147,-1.0223,-1.3092
0.34794,0.13534,-0.66194,0.081583,-0.15713,-0.19877,0.50552,0.27673,0.0026136,0.042267,0.23146,0.28522,-0.6544,0.24538,0.67004,0.0081081,-0.85045,0.0023638,-0.45628,-0.11007,0.21054,0.28154,0.035938,-0.14365,-0.099417,-0.082023,0.048902,0.18239,-0.032625,0.50914,-0.48362,0.29653,0.28473
0.34794,-2.3772,0.23613,-1.8053,1.3408,-0.060844,-0.49675,-0.38054,-0.51556,-0.47694,-0.61991,0.11713,-0.0073426,0.33594,-0.4929,-0.35251,0.91719,-0.035016,0.1119,0.2754,0.12142,-1.6567,-1.0592,1.0439,1.4308,-0.24828,-0.60292,-0.92057,0.27436,-0.57486,1.0943,0.33857,-0.22262
0.34794,-0.70186,0.20716,-0.28423,0.11326,-0.065492,-0.23898,0.028541,0.056804,0.085959,-0.64957,0.11713,-0.28483,0.32324,-0.069992,0.70336,-0.44386,0.10389,-0.035477,0.021407,0.11177,-0.13357,-0.28708,0.20948,0.077536,-0.073519,0.065502,-0.055732,0.24879,0.62201,-0.028986,0.088444,-0.0998
0.34794,0.30184,0.28122,-1.1562,-0.25149,0.031087,-0.097207,-0.23107,1.692,-0.16432,1.6987,-0.68338,0.88656,-0.16376,0.12537,-0.66108,1.9221,-1.3882,1.6823,-0.71938,0.73284,-1.3055,0.55864,-2.2679,1.7272,-1.7108,1.7309,-2.3936,1.4212,-2.3667,0.25779,-0.66843,-0.030918
0.34794,0.52203,0.27569,0.36918,0.55967,0.36497,0.74083,0.16959,1.1339,-0.058834,1.3267,-0.25182,1.5792,-0.42856,1.7,-0.82207,1.7666,-1.0328,1.5801,-1.3168,1.2562,-1.5467,1.1289,-1.8631,0.92567,-2.441,0.59613,-1.9138,0.27578,-1.8675,-0.10019,-1.9637,-0.45591
0.34794,0.67469,0.33101,0.43427,0.75237,0.34023,0.89863,-0.06344,1.367,-0.28766,1.5589,-0.47881,1.7096,-0.73021,1.6837,-1.1361,1.8517,-1.4065,1.5783,-1.6717,0.93944,-1.8824,0.74466,-2.1608,0.49101,-2.6632,0.10174,-2.0874,-0.32542,-1.7943,-0.64806,-1.8153,-1.0921
0.34794,-3.2978,-2.3659,-1.1562,-0.25149,-0.085161,-1.7367,0.1854,0.30514,-2.6197,-1.1494,-0.64418,-0.18876,-0.52718,-0.15519,1,-0.5304,0.0086711,-1.1774,1.0396,-1.9459,-2.2566,-1.7871,1.0439,-1.0323,-2.9865,-1.6917,-2.3936,-1.9137,1.133,-1.9398,-0.66843,-0.030918
0.34794,0.19991,0.012161,0.36485,-0.1963,0.47834,-0.15637,0.29671,-0.1692,0.35817,0.31624,0.57626,-0.04028,0.61699,0.028989,0.52565,-0.1508,0.44189,0.046284,0.59609,0.20313,0.52894,0.33985,0.47372,0.44374,0.1936,0.37383,0.48382,0.40021,0.42884,0.29356,0.43084,0.2918
